W	2022-05-18 21:22:43	39.061918000	-106.397921000	9536.4		\
W	2022-05-18 21:22:43	39.061827000	-106.397815000	9544.0		\
W	2022-05-18 21:22:43	39.061535000	-106.397476000	9556.8		\
W	2022-05-18 21:22:43	39.060828000	-106.397409000	9630.9		\
W	2022-05-18 21:22:43	39.060333000	-106.397460000	9675.2		\
W	2022-05-18 21:22:43	39.060133000	-106.397395000	9695.5		\
W	2022-05-18 21:22:43	39.059900000	-106.397207000	9712.9		\
W	2022-05-18 21:22:43	39.059637000	-106.396848000	9714.2		\
W	2022-05-18 21:22:43	39.059504000	-106.396548000	9703.1		\
W	2022-05-18 21:22:43	39.059217000	-106.396349000	9741.8		\
W	2022-05-18 21:22:43	39.059062000	-106.396161000	9758.5		\
W	2022-05-18 21:22:43	39.058954000	-106.395312000	9793.0		\
W	2022-05-18 21:22:43	39.058921000	-106.394091000	9814.3		\
W	2022-05-18 21:22:43	39.058762000	-106.393758000	9855.3		\
W	2022-05-18 21:22:43	39.058659000	-106.392773000	9900.9		\
W	2022-05-18 21:22:43	39.058659000	-106.392245000	9922.9		\
W	2022-05-18 21:22:43	39.058722000	-106.391640000	9914.0		\
W	2022-05-18 21:22:43	39.058333000	-106.390336000	9920.9		\
W	2022-05-18 21:22:43	39.058084000	-106.389874000	9923.6		\
W	2022-05-18 21:22:43	39.057490000	-106.389411000	9922.9		\
W	2022-05-18 21:22:43	39.056909000	-106.389075000	9941.9		\
W	2022-05-18 21:22:43	39.055976000	-106.388914000	9969.8		\
W	2022-05-18 21:22:43	39.055894000	-106.388739000	9970.1		\
W	2022-05-18 21:22:43	39.055076000	-106.388656000	10020.7		\
W	2022-05-18 21:22:43	39.053654000	-106.388852000	10091.5		\
W	2022-05-18 21:22:43	39.052129000	-106.389280000	10192.9		\
W	2022-05-18 21:22:43	39.050833000	-106.389802000	10262.8		\
W	2022-05-18 21:22:43	39.050539000	-106.389815000	10279.9		\
W	2022-05-18 21:22:43	39.050161000	-106.390106000	10303.5		\
W	2022-05-18 21:22:43	39.049586000	-106.390300000	10355.6		\
W	2022-05-18 21:22:43	39.049184000	-106.390532000	10386.2		\
W	2022-05-18 21:22:43	39.048997000	-106.390671000	10397.3		\
W	2022-05-18 21:22:43	39.048791000	-106.390705000	10411.7		\
W	2022-05-18 21:22:43	39.048635000	-106.390670000	10424.5		\
W	2022-05-18 21:22:43	39.048474000	-106.390552000	10438.0		\
W	2022-05-18 21:22:43	39.048194000	-106.390384000	10467.2		\
W	2022-05-18 21:22:43	39.048037000	-106.390227000	10484.6		\
W	2022-05-18 21:22:43	39.047793000	-106.390121000	10508.9		\
